episode,timestep,ep_reward,ep_len,success,level,success_rate,range_min,range_max,action_std
445,6962,1.893,12,0,0,0.000,0.050,0.250,0.600
446,7002,20.115,40,0,0,0.000,0.050,0.250,0.600
447,7012,2.815,10,0,0,0.000,0.050,0.250,0.600
448,7033,10.645,21,0,0,0.000,0.050,0.250,0.600
449,7051,1.894,18,0,0,0.000,0.050,0.250,0.600
450,7064,3.347,13,0,0,0.000,0.050,0.250,0.600
451,7079,2.017,15,0,0,0.000,0.050,0.250,0.600
452,7097,1.977,18,0,0,0.000,0.050,0.250,0.600
453,7118,10.610,21,0,0,0.000,0.050,0.250,0.600
454,7128,4.329,10,0,0,0.000,0.050,0.250,0.600
455,7138,2.512,10,0,0,0.000,0.050,0.250,0.600
456,7155,10.994,17,0,0,0.000,0.050,0.250,0.600
457,7168,3.933,13,0,0,0.000,0.050,0.250,0.600
458,7187,2.271,19,0,0,0.000,0.050,0.250,0.600
459,7204,12.056,17,0,0,0.000,0.050,0.250,0.600
460,7229,-2.295,25,0,0,0.000,0.050,0.250,0.600
461,7254,7.664,25,0,0,0.000,0.050,0.250,0.600
462,7270,6.579,16,0,0,0.000,0.050,0.250,0.600
463,7296,-0.277,26,0,0,0.000,0.050,0.250,0.600
464,7318,2.453,22,0,0,0.000,0.050,0.250,0.600
465,7331,2.558,13,0,0,0.000,0.050,0.250,0.600
466,7350,11.971,19,0,0,0.000,0.050,0.250,0.600
467,7362,2.844,12,0,0,0.000,0.050,0.250,0.600
468,7387,18.351,25,0,0,0.000,0.050,0.250,0.600
469,7399,5.135,12,0,0,0.000,0.050,0.250,0.600
470,7412,4.925,13,0,0,0.000,0.050,0.250,0.600
471,7422,2.917,10,0,0,0.000,0.050,0.250,0.600
472,7443,16.255,21,0,0,0.000,0.050,0.250,0.600
473,7453,2.765,10,0,0,0.000,0.050,0.250,0.600
474,7470,10.460,17,0,0,0.000,0.050,0.250,0.600
475,7485,5.558,15,0,0,0.000,0.050,0.250,0.600
476,7505,8.070,20,0,0,0.000,0.050,0.250,0.600
477,7534,40.405,29,0,0,0.000,0.050,0.250,0.600
478,7559,20.989,25,0,0,0.000,0.050,0.250,0.600
479,7580,2.094,21,0,0,0.000,0.050,0.250,0.600
480,7594,6.668,14,0,0,0.000,0.050,0.250,0.600
481,7606,4.650,12,0,0,0.000,0.050,0.250,0.600
482,7619,4.433,13,0,0,0.000,0.050,0.250,0.600
483,7648,16.446,29,0,0,0.000,0.050,0.250,0.600
484,7673,8.443,25,0,0,0.000,0.050,0.250,0.600
485,7701,11.392,28,0,0,0.000,0.050,0.250,0.600
486,7718,6.849,17,0,0,0.000,0.050,0.250,0.600
487,7729,1.236,11,0,0,0.000,0.050,0.250,0.600
488,7753,5.044,24,0,0,0.000,0.050,0.250,0.600
489,7767,6.073,14,0,0,0.000,0.050,0.250,0.600
490,7778,3.278,11,0,0,0.000,0.050,0.250,0.600
491,7790,3.071,12,0,0,0.000,0.050,0.250,0.600
492,7818,20.766,28,0,0,0.000,0.050,0.250,0.600
493,7844,16.427,26,0,0,0.000,0.050,0.250,0.600
494,7854,2.449,10,0,0,0.000,0.050,0.250,0.600
495,7877,0.862,23,0,0,0.000,0.050,0.250,0.600
496,7887,0.664,10,0,0,0.000,0.050,0.250,0.600
497,7911,11.122,24,0,0,0.000,0.050,0.250,0.600
498,7940,15.900,29,0,0,0.000,0.050,0.250,0.600
499,7954,5.985,14,0,0,0.000,0.050,0.250,0.600
500,7971,9.038,17,0,0,0.000,0.050,0.250,0.600
501,7989,9.207,18,0,0,0.000,0.050,0.250,0.600
502,8006,2.164,17,0,0,0.000,0.050,0.250,0.600
503,8020,6.205,14,0,0,0.000,0.050,0.250,0.600
504,8035,7.129,15,0,0,0.000,0.050,0.250,0.600
505,8056,9.173,21,0,0,0.000,0.050,0.250,0.600
506,8074,10.289,18,0,0,0.000,0.050,0.250,0.600
507,8084,3.030,10,0,0,0.000,0.050,0.250,0.600
508,8106,8.724,22,0,0,0.000,0.050,0.250,0.600
509,8115,2.846,9,0,0,0.000,0.050,0.250,0.600
510,8137,9.663,22,0,0,0.000,0.050,0.250,0.600
511,8153,0.823,16,0,0,0.000,0.050,0.250,0.600
512,8171,12.596,18,0,0,0.000,0.050,0.250,0.600
513,8190,0.629,19,0,0,0.000,0.050,0.250,0.600
514,8198,2.025,8,0,0,0.000,0.050,0.250,0.600
515,8212,5.974,14,0,0,0.000,0.050,0.250,0.600
516,8233,13.825,21,0,0,0.000,0.050,0.250,0.600
517,8242,3.303,9,0,0,0.000,0.050,0.250,0.600
518,8254,4.655,12,0,0,0.000,0.050,0.250,0.600
519,8267,3.766,13,0,0,0.000,0.050,0.250,0.600
520,8288,6.562,21,0,0,0.000,0.050,0.250,0.600
521,8311,12.327,23,0,0,0.000,0.050,0.250,0.600
522,8334,9.184,23,0,0,0.000,0.050,0.250,0.600
523,8344,2.318,10,0,0,0.000,0.050,0.250,0.600
524,8363,2.591,19,0,0,0.000,0.050,0.250,0.600
525,8377,3.418,14,0,0,0.000,0.050,0.250,0.600
526,8397,12.102,20,0,0,0.000,0.050,0.250,0.600
527,8409,4.503,12,0,0,0.000,0.050,0.250,0.600
528,8423,6.389,14,0,0,0.000,0.050,0.250,0.600
529,8435,4.650,12,0,0,0.000,0.050,0.250,0.600
530,8452,5.685,17,0,0,0.000,0.050,0.250,0.600
531,8484,26.952,32,0,0,0.000,0.050,0.250,0.600
532,8508,0.321,24,0,0,0.000,0.050,0.250,0.600
533,8527,-1.329,19,0,0,0.000,0.050,0.250,0.600
534,8548,21.691,21,0,0,0.000,0.050,0.250,0.600
535,8578,31.684,30,0,0,0.000,0.050,0.250,0.600
536,8592,7.885,14,0,0,0.000,0.050,0.250,0.600
537,8603,2.475,11,0,0,0.000,0.050,0.250,0.600
538,8642,28.782,39,0,0,0.000,0.050,0.250,0.600
539,8659,10.847,17,0,0,0.000,0.050,0.250,0.600
540,8675,9.058,16,0,0,0.000,0.050,0.250,0.600
541,8691,-1.094,16,0,0,0.000,0.050,0.250,0.600
542,8708,7.550,17,0,0,0.000,0.050,0.250,0.600
543,8720,4.472,12,0,0,0.000,0.050,0.250,0.600
544,8746,19.284,26,0,0,0.000,0.050,0.250,0.600
545,8773,33.202,27,0,0,0.000,0.050,0.250,0.600
546,8791,5.062,18,0,0,0.000,0.050,0.250,0.600
547,8812,7.004,21,0,0,0.000,0.050,0.250,0.600
548,8850,28.202,38,0,0,0.000,0.050,0.250,0.600
549,8864,4.379,14,0,0,0.000,0.050,0.250,0.600
550,8886,10.454,22,0,0,0.000,0.050,0.250,0.600
551,8896,4.022,10,0,0,0.000,0.050,0.250,0.600
552,8912,8.644,16,0,0,0.000,0.050,0.250,0.600
553,8944,26.658,32,0,0,0.000,0.050,0.250,0.600
554,8962,-3.327,18,0,0,0.000,0.050,0.250,0.600
555,8982,8.008,20,0,0,0.000,0.050,0.250,0.600
556,8999,6.753,17,0,0,0.000,0.050,0.250,0.600
557,9028,31.686,29,0,0,0.000,0.050,0.250,0.600
558,9052,8.882,24,0,0,0.000,0.050,0.250,0.600
559,9081,15.172,29,0,0,0.000,0.050,0.250,0.600
560,9109,28.903,28,0,0,0.000,0.050,0.250,0.600
561,9121,3.970,12,0,0,0.000,0.050,0.250,0.600
562,9131,3.652,10,0,0,0.000,0.050,0.250,0.600
563,9158,19.222,27,0,0,0.000,0.050,0.250,0.600
564,9183,20.884,25,0,0,0.000,0.050,0.250,0.600
565,9210,11.313,27,0,0,0.000,0.050,0.250,0.600
566,9231,15.443,21,0,0,0.000,0.050,0.250,0.600
567,9243,4.017,12,0,0,0.000,0.050,0.250,0.600
568,9257,7.868,14,0,0,0.000,0.050,0.250,0.600
569,9290,31.383,33,0,0,0.000,0.050,0.250,0.600
570,9319,34.762,29,0,0,0.000,0.050,0.250,0.600
571,9350,19.615,31,0,0,0.000,0.050,0.250,0.600
572,9372,10.266,22,0,0,0.000,0.050,0.250,0.600
573,9405,11.493,33,0,0,0.000,0.050,0.250,0.600
574,9433,19.926,28,0,0,0.000,0.050,0.250,0.600
575,9445,4.789,12,0,0,0.000,0.050,0.250,0.600
576,9466,5.435,21,0,0,0.000,0.050,0.250,0.600
577,9481,5.075,15,0,0,0.000,0.050,0.250,0.600
578,9502,7.070,21,0,0,0.000,0.050,0.250,0.600
579,9525,4.213,23,0,0,0.000,0.050,0.250,0.600
580,9543,3.560,18,0,0,0.000,0.050,0.250,0.600
581,9569,14.651,26,0,0,0.000,0.050,0.250,0.600
582,9586,9.157,17,0,0,0.000,0.050,0.250,0.600
583,9602,8.039,16,0,0,0.000,0.050,0.250,0.600
584,9627,12.917,25,0,0,0.000,0.050,0.250,0.600
585,9646,1.928,19,0,0,0.000,0.050,0.250,0.600
586,9667,4.830,21,0,0,0.000,0.050,0.250,0.600
587,9680,6.422,13,0,0,0.000,0.050,0.250,0.600
588,9697,0.887,17,0,0,0.000,0.050,0.250,0.600
589,9710,5.605,13,0,0,0.000,0.050,0.250,0.600
590,9739,-2.808,29,0,0,0.000,0.050,0.250,0.600
591,9765,10.841,26,0,0,0.000,0.050,0.250,0.600
592,9785,6.395,20,0,0,0.000,0.050,0.250,0.600
593,9811,17.251,26,0,0,0.000,0.050,0.250,0.600
594,9834,13.551,23,0,0,0.000,0.050,0.250,0.600
595,9844,2.737,10,0,0,0.000,0.050,0.250,0.600
596,9865,18.127,21,0,0,0.000,0.050,0.250,0.600
597,9890,11.110,25,0,0,0.000,0.050,0.250,0.600
598,9910,11.552,20,0,0,0.000,0.050,0.250,0.600
599,9931,18.174,21,0,0,0.000,0.050,0.250,0.600
600,9947,8.430,16,0,0,0.000,0.050,0.250,0.600
601,9971,11.764,24,0,0,0.000,0.050,0.250,0.600
602,9986,8.456,15,0,0,0.000,0.050,0.250,0.600
603,10011,12.351,25,0,0,0.000,0.050,0.250,0.600
604,10036,15.853,25,0,0,0.000,0.050,0.250,0.600
605,10059,4.757,23,0,0,0.000,0.050,0.250,0.600
606,10070,2.220,11,0,0,0.000,0.050,0.250,0.600
607,10086,3.075,16,0,0,0.000,0.050,0.250,0.600
608,10115,38.009,29,0,0,0.000,0.050,0.250,0.600
609,10149,17.919,34,0,0,0.000,0.050,0.250,0.600
610,10158,2.239,9,0,0,0.000,0.050,0.250,0.600
611,10179,9.922,21,0,0,0.000,0.050,0.250,0.600
612,10206,28.141,27,0,0,0.000,0.050,0.250,0.600
613,10235,27.536,29,0,0,0.000,0.050,0.250,0.600
614,10264,33.024,29,0,0,0.000,0.050,0.250,0.600
615,10287,10.073,23,0,0,0.000,0.050,0.250,0.600
616,10303,4.123,16,0,0,0.000,0.050,0.250,0.600
617,10326,21.700,23,0,0,0.000,0.050,0.250,0.600
618,10346,10.925,20,0,0,0.000,0.050,0.250,0.600
619,10372,18.603,26,0,0,0.000,0.050,0.250,0.600
620,10402,19.748,30,0,0,0.000,0.050,0.250,0.600
621,10422,10.364,20,0,0,0.000,0.050,0.250,0.600
622,10442,9.307,20,0,0,0.000,0.050,0.250,0.600
623,10468,10.031,26,0,0,0.000,0.050,0.250,0.600
624,10482,6.795,14,0,0,0.000,0.050,0.250,0.600
625,10507,28.681,25,0,0,0.000,0.050,0.250,0.600
626,10531,-0.934,24,0,0,0.000,0.050,0.250,0.600
627,10559,16.104,28,0,0,0.000,0.050,0.250,0.600
628,10597,16.766,38,0,0,0.000,0.050,0.250,0.600
629,10618,2.373,21,0,0,0.000,0.050,0.250,0.600
630,10644,28.974,26,0,0,0.000,0.050,0.250,0.600
631,10673,20.669,29,0,0,0.000,0.050,0.250,0.600
632,10689,7.715,16,0,0,0.000,0.050,0.250,0.600
633,10711,9.796,22,0,0,0.000,0.050,0.250,0.600
634,10740,21.134,29,0,0,0.000,0.050,0.250,0.600
635,10767,22.738,27,0,0,0.000,0.050,0.250,0.600
636,10794,22.077,27,0,0,0.000,0.050,0.250,0.600
637,10820,29.302,26,0,0,0.000,0.050,0.250,0.600
638,10843,9.844,23,0,0,0.000,0.050,0.250,0.600
639,10855,3.732,12,0,0,0.000,0.050,0.250,0.600
640,10878,3.238,23,0,0,0.000,0.050,0.250,0.600
641,10908,28.899,30,0,0,0.000,0.050,0.250,0.600
642,10937,23.978,29,0,0,0.000,0.050,0.250,0.600
643,10955,11.925,18,0,0,0.000,0.050,0.250,0.600
644,10976,7.267,21,0,0,0.000,0.050,0.250,0.600
645,10994,1.564,18,0,0,0.000,0.050,0.250,0.600
646,11023,21.724,29,0,0,0.000,0.050,0.250,0.600
647,11043,5.245,20,0,0,0.000,0.050,0.250,0.600
648,11081,31.464,38,0,0,0.000,0.050,0.250,0.600
649,11107,23.260,26,0,0,0.000,0.050,0.250,0.600
650,11135,28.741,28,0,0,0.000,0.050,0.250,0.600
651,11157,19.932,22,0,0,0.000,0.050,0.250,0.600
652,11172,7.929,15,0,0,0.000,0.050,0.250,0.600
653,11193,8.880,21,0,0,0.000,0.050,0.250,0.600
654,11219,24.698,26,0,0,0.000,0.050,0.250,0.600
655,11240,8.347,21,0,0,0.000,0.050,0.250,0.600
656,11258,9.709,18,0,0,0.000,0.050,0.250,0.600
657,11289,39.739,31,0,0,0.000,0.050,0.250,0.600
658,11328,25.596,39,0,0,0.000,0.050,0.250,0.600
659,11356,12.872,28,0,0,0.000,0.050,0.250,0.600
660,11378,7.781,22,0,0,0.000,0.050,0.250,0.600
661,11401,9.223,23,0,0,0.000,0.050,0.250,0.600
662,11426,-1.921,25,0,0,0.000,0.050,0.250,0.600
663,11443,10.342,17,0,0,0.000,0.050,0.250,0.600
664,11478,28.031,35,0,0,0.000,0.050,0.250,0.600
665,11496,9.367,18,0,0,0.000,0.050,0.250,0.600
666,11520,21.307,24,0,0,0.000,0.050,0.250,0.600
667,11547,27.104,27,0,0,0.000,0.050,0.250,0.600
668,11581,34.229,34,0,0,0.000,0.050,0.250,0.600
669,11604,9.632,23,0,0,0.000,0.050,0.250,0.600
670,11615,5.316,11,0,0,0.000,0.050,0.250,0.600
671,11646,38.927,31,0,0,0.000,0.050,0.250,0.600
672,11675,18.564,29,0,0,0.000,0.050,0.250,0.600
673,11709,17.588,34,0,0,0.000,0.050,0.250,0.600
674,11737,16.486,28,0,0,0.000,0.050,0.250,0.600
675,11763,22.028,26,0,0,0.000,0.050,0.250,0.600
676,11785,16.196,22,0,0,0.000,0.050,0.250,0.600
677,11824,44.335,39,0,0,0.000,0.050,0.250,0.600
678,11857,17.804,33,0,0,0.000,0.050,0.250,0.600
679,11877,7.168,20,0,0,0.000,0.050,0.250,0.600
680,11899,17.633,22,0,0,0.000,0.050,0.250,0.600
681,11919,8.393,20,0,0,0.000,0.050,0.250,0.600
682,11944,19.128,25,0,0,0.000,0.050,0.250,0.600
683,11964,1.542,20,0,0,0.000,0.050,0.250,0.600
684,11982,-0.970,18,0,0,0.000,0.050,0.250,0.600
685,12018,34.425,36,0,0,0.000,0.050,0.250,0.600
686,12052,28.425,34,0,0,0.000,0.050,0.250,0.600
687,12081,11.511,29,0,0,0.000,0.050,0.250,0.600
688,12096,7.539,15,0,0,0.000,0.050,0.250,0.600
689,12116,1.217,20,0,0,0.000,0.050,0.250,0.600
690,12142,10.333,26,0,0,0.000,0.050,0.250,0.600
691,12171,33.675,29,0,0,0.000,0.050,0.250,0.600
692,12206,9.908,35,0,0,0.000,0.050,0.250,0.600
693,12222,10.500,16,0,0,0.000,0.050,0.250,0.600
694,12240,10.552,18,0,0,0.000,0.050,0.250,0.600
695,12256,6.858,16,0,0,0.000,0.050,0.250,0.600
696,12288,26.819,32,0,0,0.000,0.050,0.250,0.600
697,12307,-0.167,19,0,0,0.000,0.050,0.250,0.600
698,12338,33.535,31,0,0,0.000,0.050,0.250,0.600
699,12372,30.551,34,0,0,0.000,0.050,0.250,0.600
700,12398,24.326,26,0,0,0.000,0.050,0.250,0.600
701,12412,5.308,14,0,0,0.000,0.050,0.250,0.600
702,12434,10.783,22,0,0,0.000,0.050,0.250,0.600
703,12484,33.639,50,0,0,0.000,0.050,0.250,0.600
704,12499,7.057,15,0,0,0.000,0.050,0.250,0.600
705,12520,14.704,21,0,0,0.000,0.050,0.250,0.600
706,12550,22.290,30,0,0,0.000,0.050,0.250,0.600
707,12582,26.305,32,0,0,0.000,0.050,0.250,0.600
708,12600,6.185,18,0,0,0.000,0.050,0.250,0.600
709,12625,19.614,25,0,0,0.000,0.050,0.250,0.600
710,12656,23.138,31,0,0,0.000,0.050,0.250,0.600
711,12677,7.385,21,0,0,0.000,0.050,0.250,0.600
712,12702,24.042,25,0,0,0.000,0.050,0.250,0.600
713,12738,46.910,36,0,0,0.000,0.050,0.250,0.600
714,12762,5.524,24,0,0,0.000,0.050,0.250,0.600
715,12782,5.387,20,0,0,0.000,0.050,0.250,0.600
716,12812,36.171,30,0,0,0.000,0.050,0.250,0.600
717,12836,11.301,24,0,0,0.000,0.050,0.250,0.600
718,12857,16.762,21,0,0,0.000,0.050,0.250,0.600
719,12887,24.463,30,0,0,0.000,0.050,0.250,0.600
720,12913,-7.086,26,0,0,0.000,0.050,0.250,0.600
721,12939,28.982,26,0,0,0.000,0.050,0.250,0.600
722,12964,10.362,25,0,0,0.000,0.050,0.250,0.600
723,12991,13.156,27,0,0,0.000,0.050,0.250,0.600
724,13027,44.700,36,0,0,0.000,0.050,0.250,0.600
725,13056,20.087,29,0,0,0.000,0.050,0.250,0.600
726,13081,20.671,25,0,0,0.000,0.050,0.250,0.600
727,13108,26.160,27,0,0,0.000,0.050,0.250,0.600
728,13128,2.739,20,0,0,0.000,0.050,0.250,0.600
729,13158,22.863,30,0,0,0.000,0.050,0.250,0.600
730,13178,18.340,20,0,0,0.000,0.050,0.250,0.600
731,13215,17.660,37,0,0,0.000,0.050,0.250,0.600
732,13247,43.155,32,0,0,0.000,0.050,0.250,0.600
733,13277,35.249,30,0,0,0.000,0.050,0.250,0.600
734,13316,28.646,39,0,0,0.000,0.050,0.250,0.600
735,13355,44.324,39,0,0,0.000,0.050,0.250,0.600
736,13389,37.899,34,0,0,0.000,0.050,0.250,0.600
737,13442,29.942,53,0,0,0.000,0.050,0.250,0.600
738,13463,4.578,21,0,0,0.000,0.050,0.250,0.600
739,13499,25.994,36,0,0,0.000,0.050,0.250,0.600
740,13515,8.000,16,0,0,0.000,0.050,0.250,0.600
741,13551,25.179,36,0,0,0.000,0.050,0.250,0.600
742,13590,50.560,39,0,0,0.000,0.050,0.250,0.600
743,13624,28.671,34,0,0,0.000,0.050,0.250,0.600
744,13666,42.817,42,0,0,0.000,0.050,0.250,0.600
745,13695,31.258,29,0,0,0.000,0.050,0.250,0.600
746,13747,11.002,52,0,0,0.000,0.050,0.250,0.600
747,13773,31.572,26,0,0,0.000,0.050,0.250,0.600
748,13787,8.426,14,0,0,0.000,0.050,0.250,0.600
749,13822,19.288,35,0,0,0.000,0.050,0.250,0.600
750,13837,8.167,15,0,0,0.000,0.050,0.250,0.600
751,13868,44.240,31,0,0,0.000,0.050,0.250,0.600
752,13889,1.480,21,0,0,0.000,0.050,0.250,0.600
753,13908,14.676,19,0,0,0.000,0.050,0.250,0.600
754,13939,38.145,31,0,0,0.000,0.050,0.250,0.600
755,13966,29.622,27,0,0,0.000,0.050,0.250,0.600
756,13979,5.134,13,0,0,0.000,0.050,0.250,0.600
757,14013,30.372,34,0,0,0.000,0.050,0.250,0.600
758,14028,7.373,15,0,0,0.000,0.050,0.250,0.600
759,14047,1.425,19,0,0,0.000,0.050,0.250,0.600
760,14077,19.220,30,0,0,0.000,0.050,0.250,0.600
761,14123,35.854,46,0,0,0.000,0.050,0.250,0.600
762,14149,14.528,26,0,0,0.000,0.050,0.250,0.600
763,14180,27.554,31,0,0,0.000,0.050,0.250,0.600
764,14206,22.428,26,0,0,0.000,0.050,0.250,0.600
765,14234,20.124,28,0,0,0.000,0.050,0.250,0.600
766,14260,16.952,26,0,0,0.000,0.050,0.250,0.600
767,14302,8.137,42,0,0,0.000,0.050,0.250,0.600
768,14330,31.776,28,0,0,0.000,0.050,0.250,0.600
769,14378,59.514,48,1,0,0.033,0.050,0.250,0.600
770,14408,33.911,30,0,0,0.033,0.050,0.250,0.600
771,14471,47.785,63,0,0,0.033,0.050,0.250,0.600
772,14500,14.861,29,0,0,0.033,0.050,0.250,0.600
773,14534,32.249,34,0,0,0.033,0.050,0.250,0.600
774,14547,3.839,13,0,0,0.033,0.050,0.250,0.600
775,14589,15.337,42,0,0,0.033,0.050,0.250,0.600
776,14614,16.129,25,0,0,0.033,0.050,0.250,0.600
777,14648,28.685,34,0,0,0.033,0.050,0.250,0.600
778,14676,28.469,28,0,0,0.033,0.050,0.250,0.600
779,14702,15.325,26,0,0,0.033,0.050,0.250,0.600
780,14735,24.281,33,0,0,0.033,0.050,0.250,0.600
781,14762,10.408,27,0,0,0.033,0.050,0.250,0.600
782,14794,8.597,32,0,0,0.033,0.050,0.250,0.600
783,14822,31.537,28,0,0,0.033,0.050,0.250,0.600
784,14841,11.492,19,0,0,0.033,0.050,0.250,0.600
785,14871,36.823,30,0,0,0.033,0.050,0.250,0.600
786,14911,59.454,40,1,0,0.067,0.050,0.250,0.600
787,14952,42.954,41,0,0,0.067,0.050,0.250,0.600
788,14989,23.754,37,0,0,0.067,0.050,0.250,0.600
789,15013,25.650,24,0,0,0.067,0.050,0.250,0.600
790,15064,54.360,51,0,0,0.067,0.050,0.250,0.600
791,15089,22.145,25,0,0,0.067,0.050,0.250,0.600
792,15117,31.489,28,0,0,0.067,0.050,0.250,0.600
793,15139,9.013,22,0,0,0.067,0.050,0.250,0.600
794,15168,17.863,29,0,0,0.067,0.050,0.250,0.600
795,15193,22.062,25,0,0,0.067,0.050,0.250,0.600
796,15224,27.154,31,0,0,0.067,0.050,0.250,0.600
797,15253,17.811,29,0,0,0.067,0.050,0.250,0.600
798,15298,38.291,45,0,0,0.067,0.050,0.250,0.600
799,15331,27.027,33,0,0,0.033,0.050,0.250,0.600
800,15355,14.919,24,0,0,0.033,0.050,0.250,0.600
801,15385,28.959,30,0,0,0.033,0.050,0.250,0.600
802,15422,14.726,37,0,0,0.033,0.050,0.250,0.600
803,15464,51.401,42,0,0,0.033,0.050,0.250,0.600
804,15492,18.609,28,0,0,0.033,0.050,0.250,0.600
805,15529,39.158,37,0,0,0.033,0.050,0.250,0.600
806,15577,49.149,48,0,0,0.033,0.050,0.250,0.600
807,15605,27.978,28,0,0,0.033,0.050,0.250,0.600
808,15634,35.002,29,0,0,0.033,0.050,0.250,0.600
809,15674,49.601,40,0,0,0.033,0.050,0.250,0.600
810,15701,20.785,27,0,0,0.033,0.050,0.250,0.600
811,15738,48.584,37,0,0,0.033,0.050,0.250,0.600
812,15774,33.765,36,0,0,0.033,0.050,0.250,0.600
813,15804,30.012,30,0,0,0.033,0.050,0.250,0.600
814,15849,36.855,45,0,0,0.033,0.050,0.250,0.600
815,15888,35.757,39,0,0,0.033,0.050,0.250,0.600
816,15923,37.869,35,0,0,0.000,0.050,0.250,0.600
817,15950,26.360,27,0,0,0.000,0.050,0.250,0.600
818,15990,34.521,40,0,0,0.000,0.050,0.250,0.600
819,16037,42.983,47,0,0,0.000,0.050,0.250,0.600
820,16054,7.121,17,0,0,0.000,0.050,0.250,0.600
821,16117,54.239,63,0,0,0.000,0.050,0.250,0.600
822,16154,51.563,37,0,0,0.000,0.050,0.250,0.600
823,16187,32.161,33,0,0,0.000,0.050,0.250,0.600
824,16224,35.719,37,0,0,0.000,0.050,0.250,0.600
825,16257,32.720,33,0,0,0.000,0.050,0.250,0.600
826,16272,6.409,15,0,0,0.000,0.050,0.250,0.600
827,16300,24.023,28,0,0,0.000,0.050,0.250,0.600
828,16328,30.638,28,0,0,0.000,0.050,0.250,0.600
829,16355,21.383,27,0,0,0.000,0.050,0.250,0.600
830,16386,21.893,31,0,0,0.000,0.050,0.250,0.600
831,16425,22.565,39,0,0,0.000,0.050,0.250,0.600
832,16458,41.662,33,0,0,0.000,0.050,0.250,0.600
833,16485,23.344,27,0,0,0.000,0.050,0.250,0.600
834,16522,34.553,37,0,0,0.000,0.050,0.250,0.600
835,16565,39.702,43,0,0,0.000,0.050,0.250,0.600
836,16602,57.451,37,1,0,0.033,0.050,0.250,0.600
837,16632,34.471,30,0,0,0.033,0.050,0.250,0.600
838,16672,47.718,40,0,0,0.033,0.050,0.250,0.600
839,16700,16.920,28,0,0,0.033,0.050,0.250,0.600
840,16735,34.314,35,0,0,0.033,0.050,0.250,0.600
841,16765,20.566,30,0,0,0.033,0.050,0.250,0.600
842,16797,43.722,32,0,0,0.033,0.050,0.250,0.600
843,16836,37.418,39,0,0,0.033,0.050,0.250,0.600
844,16870,56.262,34,1,0,0.067,0.050,0.250,0.600
845,16902,26.473,32,0,0,0.067,0.050,0.250,0.600
846,16929,29.244,27,0,0,0.067,0.050,0.250,0.600
847,16970,40.840,41,0,0,0.067,0.050,0.250,0.600
848,17021,38.717,51,0,0,0.067,0.050,0.250,0.600
849,17052,31.019,31,0,0,0.067,0.050,0.250,0.600
850,17096,41.046,44,0,0,0.067,0.050,0.250,0.600
851,17127,40.135,31,0,0,0.067,0.050,0.250,0.600
852,17149,18.036,22,0,0,0.067,0.050,0.250,0.600
853,17193,43.729,44,0,0,0.067,0.050,0.250,0.600
854,17227,35.077,34,0,0,0.067,0.050,0.250,0.600
855,17260,34.423,33,0,0,0.067,0.050,0.250,0.600
856,17284,14.836,24,0,0,0.067,0.050,0.250,0.600
857,17327,38.461,43,0,0,0.067,0.050,0.250,0.600
858,17367,34.265,40,0,0,0.067,0.050,0.250,0.600
859,17407,44.852,40,0,0,0.067,0.050,0.250,0.600
860,17456,43.054,49,0,0,0.067,0.050,0.250,0.600
861,17484,22.848,28,0,0,0.067,0.050,0.250,0.600
862,17514,29.520,30,0,0,0.067,0.050,0.250,0.600
863,17546,34.354,32,0,0,0.067,0.050,0.250,0.600
864,17581,59.653,35,1,0,0.100,0.050,0.250,0.600
865,17615,29.899,34,0,0,0.100,0.050,0.250,0.600
866,17639,12.591,24,0,0,0.067,0.050,0.250,0.600
867,17670,37.241,31,0,0,0.067,0.050,0.250,0.600
868,17715,45.900,45,0,0,0.067,0.050,0.250,0.600
869,17754,41.740,39,0,0,0.067,0.050,0.250,0.600
870,17784,36.491,30,0,0,0.067,0.050,0.250,0.600
871,17824,33.304,40,0,0,0.067,0.050,0.250,0.600
872,17862,39.729,38,0,0,0.067,0.050,0.250,0.600
873,17886,14.520,24,0,0,0.067,0.050,0.250,0.600
874,17925,42.918,39,0,0,0.033,0.050,0.250,0.600
875,17957,34.915,32,0,0,0.033,0.050,0.250,0.600
876,17996,45.018,39,0,0,0.033,0.050,0.250,0.600
877,18030,35.885,34,0,0,0.033,0.050,0.250,0.600
878,18070,60.289,40,1,0,0.067,0.050,0.250,0.600
879,18114,30.367,44,0,0,0.067,0.050,0.250,0.600
880,18156,36.397,42,0,0,0.067,0.050,0.250,0.600
881,18201,24.514,45,0,0,0.067,0.050,0.250,0.600
882,18241,34.058,40,0,0,0.067,0.050,0.250,0.600
883,18281,41.483,40,0,0,0.067,0.050,0.250,0.600
884,18310,40.265,29,0,0,0.067,0.050,0.250,0.600
885,18344,35.351,34,0,0,0.067,0.050,0.250,0.600
886,18388,45.258,44,0,0,0.067,0.050,0.250,0.600
887,18440,52.257,52,0,0,0.067,0.050,0.250,0.600
888,18462,12.867,22,0,0,0.067,0.050,0.250,0.600
889,18509,40.635,47,0,0,0.067,0.050,0.250,0.600
890,18538,28.998,29,0,0,0.067,0.050,0.250,0.600
891,18584,26.168,46,0,0,0.067,0.050,0.250,0.600
892,18617,37.472,33,0,0,0.067,0.050,0.250,0.600
893,18650,35.152,33,0,0,0.067,0.050,0.250,0.600
894,18687,17.753,37,0,0,0.033,0.050,0.250,0.600
